date;marketPrice
2021-01-28;4.85958
2021-01-27;4.87768
2021-01-26;4.88038
2021-01-25;4.89272
2021-01-24;4.89348
2021-01-23;4.8937
2021-01-22;4.89392
2021-01-21;4.8988
2021-01-20;4.89681
2021-01-19;4.88955
2021-01-18;4.88953
2021-01-17;4.89359
2021-01-16;4.8938
2021-01-15;4.89402
2021-01-14;4.88499
2021-01-13;4.88491
2021-01-12;4.87693
2021-01-11;4.88137
2021-01-10;4.87513
2021-01-09;4.87535
2021-01-08;4.87557
2021-01-07;4.86397
2021-01-06;4.8495
2021-01-05;4.85301
2021-01-04;4.85407
2021-01-03;4.8547
2021-01-02;4.8547
2021-01-01;4.8547
2020-12-31;4.8547
2020-12-30;4.84349
2020-12-29;4.84695
2020-12-28;4.84739
2020-12-27;4.84719
2020-12-26;4.84742
2020-12-25;4.84764
2020-12-24;4.84786
2020-12-23;4.84219
2020-12-22;4.83398
2020-12-21;4.83482
2020-12-20;4.83579
2020-12-19;4.83602
2020-12-18;4.83624
2020-12-17;4.83213
2020-12-16;4.83031
2020-12-15;4.8254
2020-12-14;4.82142
2020-12-13;4.8273
2020-12-12;4.82752
2020-12-11;4.82774
2020-12-10;4.82615
2020-12-09;4.82626
2020-12-08;4.83057
2020-12-07;4.82646
2020-12-06;4.82221
2020-12-05;4.82243
2020-12-04;4.82265
2020-12-03;4.81688
2020-12-02;4.82189
2020-12-01;4.82226
2020-11-30;4.83255
2020-11-29;4.83141
2020-11-28;4.83163
2020-11-25;4.8341
2020-11-25;4.83216
2020-11-24;4.83089
2020-11-23;4.82936
2020-11-22;4.82434
2020-11-21;4.82456
2020-11-20;4.82479
2020-11-19;4.81852
2020-11-18;4.8193
2020-11-17;4.8181
2020-11-16;4.81432
2020-11-15;4.80687
2020-11-14;4.8071
2020-11-13;4.80732
2020-11-12;4.81019
2020-11-11;4.80496
2020-11-10;4.80208
2020-11-09;4.78524
2020-11-08;4.76991
2020-11-07;4.77014
2020-11-06;4.77036
2020-11-05;4.75998
2020-11-04;4.74595
2020-11-03;4.72333
2020-11-02;4.7195
2020-11-01;4.72376
2020-10-31;4.72399
2020-10-30;4.72421
2020-10-29;4.72449
2020-10-28;4.7346
2020-10-27;4.74838
2020-10-26;4.75054
2020-10-25;4.74339
2020-10-24;4.74362
2020-10-23;4.74384
2020-10-22;4.74825
2020-10-21;4.75605
2020-10-20;4.75605
2020-10-19;4.76556
2020-10-18;4.76751
2020-10-17;4.76774
2020-10-16;4.76796
2020-10-15;4.77641
2020-10-14;4.77765
2020-10-13;4.77848
2020-10-12;4.76558
2020-10-11;4.75521
2020-10-10;4.75544
2020-10-09;4.75567
2020-10-08;4.75317
2020-10-07;4.75599
2020-10-06;4.75518
2020-10-05;4.74277
2020-10-04;4.74652
2020-10-03;4.74675
2020-10-02;4.74699
2020-10-01;4.73855
2020-09-30;4.73802
2020-09-29;4.73624
2020-09-28;4.73237
2020-09-27;4.72827
2020-09-26;4.7285
2020-09-25;4.72873
2020-09-24;4.73314
2020-09-23;4.73997
2020-09-22;4.73267
2020-09-21;4.74319
2020-09-20;4.75538
2020-09-19;4.75561
2020-09-18;4.75584
2020-09-17;4.74264
2020-09-16;4.74348
2020-09-15;4.73719
2020-09-14;4.72981
2020-09-13;4.73136
2020-09-12;4.73159
2020-09-11;4.73182
2020-09-10;4.73614
2020-09-09;4.73282
2020-09-08;4.73873
2020-09-07;4.73692
2020-09-06;4.74211
2020-09-05;4.74234
2020-09-04;4.74257
2020-09-03;4.75819
2020-09-02;4.75151
2020-09-01;4.73813
2020-08-31;4.73233
2020-08-30;4.7347
2020-08-29;4.73493
2020-08-28;4.73516
2020-08-27;4.74707
2020-08-26;4.74415
2020-08-25;4.74373
2020-08-24;4.73968
2020-08-23;4.73732
2020-08-22;4.73755
2020-08-21;4.73778
2020-08-20;4.73344
2020-08-19;4.73278
2020-08-18;4.72563
2020-08-17;4.72973
2020-08-16;4.73943
2020-08-15;4.73966
2020-08-14;4.73989
2020-08-13;4.74608
2020-08-12;4.74734
2020-08-11;4.7444
2020-08-10;4.74445
2020-08-09;4.7417
2020-08-08;4.74193
2020-08-07;4.74216
2020-08-06;4.73296
2020-08-05;4.72646
2020-08-04;4.72444
2020-08-03;4.72367
2020-08-02;4.71807
2020-08-01;4.7183
2020-07-31;4.71854
2020-07-30;4.72495
2020-07-29;4.72847
2020-07-28;4.73274
2020-07-27;4.73146
2020-07-26;4.74943
2020-07-25;4.74967
2020-07-24;4.74991
2020-07-23;4.75651
2020-07-22;4.75598
2020-07-21;4.75832
2020-07-20;4.75334
2020-07-19;4.74823
2020-07-18;4.74847
2020-07-17;4.74871
2020-07-16;4.74975
2020-07-15;4.74032
2020-07-14;4.73989
2020-07-13;4.74385
2020-07-12;4.74528
2020-07-11;4.74552
2020-07-10;4.74576
2020-07-09;4.74845
2020-07-08;4.74297
2020-07-07;4.7514
2020-07-06;4.74434
2020-07-05;4.74676
2020-07-04;4.747
2020-07-03;4.74724
2020-07-02;4.74218
2020-07-01;4.72997
2020-06-30;4.72509
2020-06-29;4.72082
2020-06-28;4.7265
2020-06-27;4.72674
2020-06-26;4.72699
2020-06-25;4.7265
2020-06-24;4.72798
2020-06-23;4.72851
2020-06-22;4.72914
2020-06-21;4.77051
2020-06-20;4.77075
2020-06-19;4.77099
2020-06-18;4.73636
2020-06-17;4.73344
2020-06-16;4.71592
2020-06-15;4.70595
2020-06-14;4.70434
2020-06-13;4.70458
2020-06-12;4.70482
2020-06-11;4.72605
2020-06-10;4.73891
2020-06-09;4.7404
2020-06-08;4.7482
2020-06-07;4.72969
2020-06-06;4.72994
2020-06-05;4.73019
2020-06-04;4.71653
2020-06-03;4.70908
2020-06-02;4.68561
2020-06-01;4.68405
2020-05-31;4.67928
2020-05-30;4.67953
2020-05-29;4.67979
2020-05-28;4.67527
2020-05-27;4.66604
2020-05-26;4.64942
2020-05-25;4.64723
2020-05-24;4.64146
2020-05-23;4.64723
2020-05-22;4.64196
2020-05-21;4.63386
2020-05-20;4.62883
2020-05-19;4.6228
2020-05-18;4.60054
2020-05-17;4.58744
2020-05-16;4.5877
