date;marketPrice
2023-08-24;1.39592
2023-08-23;1.39326
2023-08-22;1.38954
2023-08-21;1.38577
2023-08-20;1.38629
2023-08-19;1.38636
2023-08-18;1.38642
2023-08-17;1.38915
2023-08-16;1.39105
2023-08-15;1.3926
2023-08-14;1.39489
2023-08-13;1.39555
2023-08-12;1.39561
2023-08-11;1.39568
2023-08-10;1.39839
2023-08-09;1.39774
2023-08-08;1.39695
2023-08-07;1.39522
2023-08-06;1.40663
2023-08-05;1.40669
2023-08-04;1.40675
2023-08-03;1.40721
2023-08-02;1.40989
2023-08-01;1.41501
2023-07-31;1.41742
2023-07-30;1.41376
2023-07-29;1.41382
2023-07-28;1.41389
2023-07-27;1.41368
2023-07-26;1.41211
2023-07-25;1.4135
2023-07-24;1.41088
2023-07-23;1.40785
2023-07-22;1.40791
2023-07-21;1.40798
2023-07-20;1.40785
2023-07-19;1.40734
2023-07-18;1.40611
2023-07-17;1.40265
2023-07-16;1.40457
2023-07-15;1.40463
2023-07-14;1.4047
2023-07-13;1.40473
2023-07-12;1.39915
2023-07-11;1.39267
2023-07-10;1.39133
2023-07-09;1.39331
2023-07-08;1.39337
2023-07-07;1.39343
2023-07-06;1.39513
2023-07-05;1.40383
2023-07-04;1.40618
2023-07-03;1.40563
2023-07-02;1.40305
2023-07-01;1.40312
2023-06-30;1.40318
2023-06-29;1.4002
2023-06-28;1.40171
2023-06-27;1.40024
2023-06-26;1.40217
2023-06-25;1.39978
2023-06-24;1.39985
2023-06-23;1.39991
2023-06-22;1.39948
2023-06-21;1.40348
2023-06-20;1.40593
2023-06-19;1.40939
2023-06-18;1.41102
2023-06-17;1.41108
2023-06-15;1.40873
2023-06-14;1.41186
2023-06-13;1.41165
2023-06-12;1.41211
2023-06-11;1.41163
2023-06-10;1.41169
2023-06-09;1.41176
2023-06-08;1.41127
2023-06-07;1.41109
2023-06-06;1.41247
2023-06-05;1.41051
2023-06-04;1.41133
2023-06-03;1.41139
2023-06-02;1.41146
2023-06-01;1.4095
2023-05-31;1.40578
2023-05-30;1.40381
2023-05-29;1.40469
2023-05-28;1.40295
2023-05-27;1.40302
2023-05-26;1.40308
2023-05-25;1.40124
2023-05-24;1.40362
2023-05-23;1.40775
2023-05-22;1.40845
2023-05-21;1.40932
2023-05-20;1.40938
2023-05-18;1.40766
2023-05-17;1.4098
2023-05-16;1.41051
2023-05-15;1.41408
2023-05-14;1.41308
2023-05-13;1.41314
2023-05-12;1.4132
2023-05-11;1.41238
2023-05-10;1.41212
2023-05-09;1.41394
2023-05-08;1.41314
2023-05-07;1.412
2023-05-06;1.41206
2023-05-05;1.41213
2023-05-04;1.41243
2023-05-03;1.41034
2023-05-02;1.40926
2023-05-01;1.40968
2023-04-30;1.40975
2023-04-29;1.40981
2023-04-28;1.40988
2023-04-27;1.40606
